Date,Open*,High,Low,Close,Volume,Market Cap
10/22/18,6486.05,6543.8,6462.98,6487.16,3672860000,112465213723
10/23/18,6472.36,6506.01,6451.27,6475.74,3716150000,112279779884
10/24/18,6478.89,6521.99,6468.86,6495.84,3424670000,112637293966
10/25/18,6484.65,6504.65,6447.03,6476.29,3230550000,112309554478
10/26/18,6468.44,6498.29,6449.61,6474.75,3306050000,112294341019
10/27/18,6480.84,6507.41,6453.53,6480.38,3393250000,112403001148
10/28/18,6482.66,6502.28,6447.91,6486.39,3445190000,112518434372
10/29/18,6492.35,6503.6,6306.99,6332.63,4199910000,109862898081
10/30/18,6337.04,6364.99,6310.14,6334.27,3781100000,109903543419
10/31/18,6336.99,6349.16,6316.88,6317.61,4191240000,109627117226
11/01/18,6318.14,6547.14,6311.83,6377.78,3789400000,110683820788
11/02/18,6378.92,6396.86,6327.38,6388.44,4234870000,110880236966
11/03/18,6387.24,6400.07,6342.37,6361.26,3658640000,110421212888
11/04/18,6365.47,6388.63,6294.57,6376.13,4390020000,110689215104
11/05/18,6363.62,6480.59,6363.62,6419.66,4174800000,111456211022
11/06/18,6433.38,6463.55,6408.16,6461.01,4700040000,112095603776
11/07/18,6468.5,6552.16,6468.31,6530.14,4941260000,113395632955
11/08/18,6522.27,6536.92,6438.53,6453.72,4665260000,112078367037
11/09/18,6442.6,6456.46,6373.37,6385.62,4346820000,110905767441
11/10/18,6386.13,6437.28,6385.31,6409.22,3705320000,111326145314
11/11/18,6413.63,6423.25,6350.17,6411.27,3939060000,111373453740
11/12/18,6411.76,6434.21,6360.47,6371.27,4295770000,110689666528
11/13/18,6373.19,6395.27,6342.67,6359.49,4503800000,110494466204
11/14/18,6351.24,6371.55,5544.09,5738.35,7398940000,99712077259
11/15/18,5736.15,5774.82,5358.38,5648.03,7032140000,98151606541
11/16/18,5645.32,5657.02,5498.94,5575.55,5279320000,96900828780
11/17/18,5578.58,5578.58,5519.56,5554.33,4303150000,96542098114
11/18/18,5559.74,5653.61,5559.74,5623.54,4159680000,97753714643
11/19/18,5620.78,5620.78,4842.91,4871.49,7039560000,84688539692
11/20/18,4863.93,4951.61,4272.11,4451.87,8428290000,77401044320
11/21/18,4465.54,4675.73,4343.98,4602.17,6120120000,80020171047
11/22/18,4611.57,4629.64,4365.64,4365.94,4569370000,75919439809
11/23/18,4360.7,4396.42,4195.68,4347.11,4871490000,75598851166
11/24/18,4347.69,4413.09,3795.16,3880.76,4679500000,67495633205
11/25/18,3880.78,4120.87,3585.06,4009.97,6825640000,69749265801
11/26/18,4015.07,4107.14,3643.92,3779.13,6476900000,65739289046
11/27/18,3765.95,3862.96,3661.01,3820.72,5998720000,66468970322
11/28/18,3822.47,4385.9,3822.47,4257.42,7280280000,74072560088
11/29/18,4269,4413.02,4145.77,4278.85,6503347767,74451016927
11/30/18,4289.09,4322.98,3942.82,4017.27,6048016717,69904637061
12/01/18,4024.46,4309.38,3969.71,4214.67,5375314093,73346194969
12/02/18,4200.73,4301.52,4110.98,4139.88,5262697895,72050487506
12/03/18,4147.32,4155.98,3840.45,3894.13,5089570994,67779050170
12/04/18,3886.29,4075.63,3832.75,3956.89,5028069239,68878292608
12/05/18,3958.89,3969.54,3753.99,3753.99,5302481574,65352496336
12/06/18,3754.07,3874.97,3521.1,3521.1,5878333109,61303965508
12/07/18,3512.59,3512.59,3280.23,3419.94,6835615448,59547645578
12/08/18,3421.91,3506.04,3350.65,3476.11,5305024497,60531278392
12/09/18,3473.23,3685.31,3469.09,3614.23,4947372847,62942160928
12/10/18,3612.05,3647.33,3470.14,3502.66,5020968740,61004445982
12/11/18,3497.55,3513.18,3392.25,3424.59,4696765188,59650201102
12/12/18,3421.46,3534.23,3413.48,3486.95,4139364829,60741625426
12/13/18,3487.88,3489.74,3298.13,3313.68,4343372456,57728688216
12/14/18,3311.75,3329.56,3206.54,3242.48,4372763663,56494379457
12/15/18,3244,3275.38,3191.3,3236.76,3551763561,56400691425
12/16/18,3236.27,3305.75,3233.82,3252.84,3744248994,56685436644
12/17/18,3253.12,3597.92,3253.12,3545.86,5409247918,61798926687
12/18/18,3544.76,3701.35,3487.17,3696.06,5911325473,64422587801
12/19/18,3706.82,3949.32,3687.23,3745.95,6810689119,65299132785
12/20/18,3742.2,4191.23,3728.97,4134.44,8927129279,72078243771
12/21/18,4133.7,4198.43,3850.95,3896.54,7206015706,67937650255
12/22/18,3898.08,4014.18,3855.74,4014.18,5605823233,69997508295
12/23/18,4020.99,4085.72,3976.41,3998.98,6151275490,69741217417
12/24/18,4000.33,4271.79,4000.33,4078.6,7240968501,71137548589
12/25/18,4081.03,4089.56,3760.02,3815.49,6158207293,66556033172
12/26/18,3819.67,3893.36,3769.86,3857.3,5326547918,67292819465
12/27/18,3854.69,3874.42,3645.45,3654.83,5130222366,63768757101
12/28/18,3653.13,3956.14,3642.63,3923.92,5631554348,68471837969
12/29/18,3932.49,3963.76,3820.41,3820.41,4991655917,66672244158
12/30/18,3822.38,3901.91,3797.22,3865.95,4770578575,67475512827
12/31/18,3866.84,3868.74,3725.87,3742.7,4661840806,65331499158
01/01/19,3746.71,3850.91,3707.23,3843.52,4324200990,67098634181
01/02/19,3849.22,3947.98,3817.41,3943.41,5244856836,68849856732
01/03/19,3931.05,3935.69,3826.22,3836.74,4530215219,66994920903
01/04/19,3832.04,3865.93,3783.85,3857.72,4847965467,67368333500
01/05/19,3851.97,3904.9,3836.9,3845.19,5137609824,67157570935
01/06/19,3836.52,4093.3,3826.51,4076.63,5597027440,71206795853
01/07/19,4078.59,4092.61,4020.89,4025.25,5228625637,70316305580
01/08/19,4028.47,4109.02,3996.96,4030.85,5306593305,70422743854
01/09/19,4031.55,4068.4,4022.66,4035.3,5115905225,70508733459
01/10/19,4034.41,4064.07,3659.17,3678.92,6874143796,64288932886
01/11/19,3674.02,3713.88,3653.07,3687.37,5538712865,64443301117
01/12/19,3686.97,3698.98,3653.81,3661.3,4778170883,63994140882
01/13/19,3658.87,3674.76,3544.93,3552.95,4681302466,62106461671
01/14/19,3557.31,3727.84,3552.29,3706.05,5651384490,64789619995
01/15/19,3704.22,3720.15,3619.95,3630.68,5537192302,63477817959
01/16/19,3631.51,3685.78,3624.67,3655.01,5394457145,63909348776
01/17/19,3651.87,3680.14,3621.96,3678.56,5464420383,64327048255
01/18/19,3677.99,3682.52,3637.08,3657.84,5002961727,63970991867
01/19/19,3652.38,3758.53,3652.38,3728.57,5955691380,65214103659
01/20/19,3725.45,3743.39,3583.02,3601.01,5582489560,62990143284
01/21/19,3600.37,3608.84,3558.54,3576.03,5004347059,62559869612
01/22/19,3575.08,3620.75,3539.72,3604.58,5313623556,63065139424
01/23/19,3605.56,3623.07,3565.31,3585.12,5433755649,62731361272
01/24/19,3584.5,3616.09,3569.09,3600.87,5262869046,63014066012
01/25/19,3607.39,3612.93,3575.6,3599.77,5265847539,63000985908
01/26/19,3599.72,3654.93,3593.35,3602.46,5098183235,63054898963
01/27/19,3604.69,3612.67,3567.25,3583.97,5570752966,62737274093
01/28/19,3584.28,3586.75,3439.23,3470.45,6908930483,60756570314
01/29/19,3468.87,3476.07,3400.82,3448.12,5897159493,60371874099
01/30/19,3443.9,3495.17,3429.39,3486.18,5955112627,61044262622
01/31/19,3485.41,3504.8,3447.92,3457.79,5831198271,60553903927
02/01/19,3460.55,3501.95,3431.59,3487.95,5422926707,61088747491
02/02/19,3484.63,3523.29,3467.57,3521.06,5071623601,61675119055
02/03/19,3516.14,3521.39,3447.92,3464.01,5043937584,60681847608
02/04/19,3467.21,3476.22,3442.59,3459.15,5332718886,60603083461
02/05/19,3454.95,3478.15,3451.94,3466.36,5227549545,60735563490
02/06/19,3469.09,3469.09,3398.57,3413.77,5482196038,59821158612
02/07/19,3414.93,3427.95,3394.22,3399.47,5004962683,59578075991
02/08/19,3401.38,3695.61,3391.02,3666.78,7735623101,64270269953
02/09/19,3671.59,3679.94,3646.56,3671.2,6158833645,64354732475
02/10/19,3673.2,3695.04,3640.98,3690.19,6282256903,64694025951
02/11/19,3695.61,3695.61,3642.29,3648.43,6277056434,63968390250
02/12/19,3642.75,3668.59,3618.56,3653.53,6480384532,64063755250
02/13/19,3653.6,3669.75,3617.25,3632.07,6438903823,63694394519
02/14/19,3631.17,3646.26,3607.7,3616.88,6271044418,63434486052
02/15/19,3617.37,3647.8,3608.21,3620.81,6091952231,63509111125
02/16/19,3615.27,3652.84,3615.27,3629.79,5934744052,63673369195
02/17/19,3633.36,3680.54,3619.18,3673.84,7039512503,64453368779
02/18/19,3671.37,3936.67,3669.98,3915.71,9908216640,68704389994
02/19/19,3911.66,4010.88,3908.15,3947.09,9933626655,69262673238
02/20/19,3946.68,4000.49,3926.25,3999.82,8693373948,70194350042
02/21/19,4000.26,4010.01,3940.11,3954.12,7775128102,69398333876
02/22/19,3952.41,4006.54,3950.82,4005.53,7826525254,70308555857
02/23/19,3998.92,4166.29,3968.73,4142.53,8922258316,72720867208
02/24/19,4145.46,4210.64,3793.71,3810.43,10794227451,66897483404
02/25/19,3807,3913.71,3807,3882.7,9318796067,68173204651
02/26/19,3878.7,3891.58,3837.99,3854.36,7931218996,67683296223
02/27/19,3857.48,3888.8,3787.06,3851.05,8301309684,67631949500
02/28/19,3848.26,3906.06,3845.82,3854.79,8399767798,67704774107
03/01/19,3853.76,3907.8,3851.69,3859.58,7661247975,67796965743
03/02/19,3855.32,3874.61,3832.13,3864.42,7578786076,67888255371
03/03/19,3862.27,3875.48,3836.91,3847.18,7253558152,67592376373
03/04/19,3845.09,3867.38,3733.75,3761.56,9029175788,66094551587
03/05/19,3759.83,3903.92,3745.18,3896.38,10174126415,68470655400
03/06/19,3897.08,3919.51,3871.46,3903.94,9175291529,68609885776
03/07/19,3903.38,3939.37,3894.11,3911.48,9584165519,68749421311
03/08/19,3913.23,3950.43,3875.23,3901.13,10638638944,68574579320
03/09/19,3894.55,3987.24,3892.39,3963.31,10796103518,69674508655
03/10/19,3966.17,3966.17,3924.38,3951.6,9713267607,69475297370
03/11/19,3953.74,3966.38,3889.24,3905.23,10125901903,68666928025
03/12/19,3903.76,3926.89,3863.56,3909.16,9809887079,68743000581
03/13/19,3913.05,3926.6,3891.9,3906.72,9469184841,68706700381
03/14/19,3905.58,3946.5,3901.3,3924.37,10480789570,69024696307
03/15/19,3926.66,3968.54,3914.02,3960.91,9394210605,69675002377
03/16/19,3963.9,4077.04,3961.66,4048.73,9856166973,71227967573
03/17/19,4047.72,4054.12,4006.41,4025.23,8221625400,70821939585
03/18/19,4029.97,4071.56,4009.12,4032.51,9646954186,70958165407
03/19/19,4032.69,4082.22,4023.81,4071.19,9344919956,71647703828
03/20/19,4070.79,4089.46,4031.11,4087.48,10175916388,71942444088
03/21/19,4083.95,4097.36,4005.15,4029.33,10831212662,70926226882
03/22/19,4028.51,4053.91,4021.54,4023.97,9252935969,70840048102
03/23/19,4022.71,4049.88,4015.96,4035.83,9578850549,71056017910
03/24/19,4035.16,4040.7,4006.19,4022.17,9144851065,70823042992
03/25/19,4024.11,4038.84,3934.03,3963.07,10359818883,69789872373
03/26/19,3969.23,3985.08,3944.75,3985.08,10707678815,70184147203
03/27/19,3984.24,4087.07,3977.81,4087.07,10897131934,71987847571
03/28/19,4087.58,4094.9,4040.27,4069.11,9353915899,71678998915
03/29/19,4068.3,4113.5,4034.1,4098.37,10918665557,72202088875
03/30/19,4092.14,4296.81,4053.91,4106.66,9732688060,72355190645
03/31/19,4105.46,4113.02,4094.1,4105.4,9045122443,72339379036
04/01/19,4105.36,4164.95,4096.9,4158.18,10157794171,73269368747
04/02/19,4156.92,4905.95,4155.32,4879.88,21315047816,85986009273
04/03/19,4879.96,5307,4876.62,4973.02,22899891582,87655288145
04/04/19,4971.31,5063.16,4836.79,4922.8,18251810240,86778727821
04/05/19,4922.81,5053.51,4919.49,5036.68,16837325387,88796118650
04/06/19,5036.79,5205.82,4992.22,5059.82,16929795194,89212733450
04/07/19,5062.79,5235.19,5050.41,5198.9,16655416140,91674230186
04/08/19,5199.84,5318.84,5148.21,5289.77,17154113634,93286365973
04/09/19,5289.92,5289.92,5167.42,5204.96,14722104361,91799330425
04/10/19,5204.11,5421.65,5193.38,5324.55,15504590933,93918439274
04/11/19,5325.08,5354.23,5017.3,5064.49,16555616019,89341168457
04/12/19,5061.2,5103.27,4955.85,5089.54,13675206312,89792633045
04/13/19,5088.85,5127.12,5061.59,5096.59,10823289598,89925574875
04/14/19,5095.76,5184.02,5053.57,5167.72,10391952498,91188595341
04/15/19,5167.32,5196.61,5024.07,5067.11,12290155061,89422237603
04/16/19,5066.58,5238.95,5055.19,5235.56,11618660197,92404613297
04/17/19,5236.14,5274.28,5219.21,5251.94,12438480677,92702617458
04/18/19,5251.48,5319.99,5250.51,5298.39,13256489918,93532402741
04/19/19,5298.15,5336.68,5233.34,5303.81,13780238655,93638345002
04/20/19,5304.16,5358.49,5295.88,5337.89,13169647522,94248717444
04/21/19,5335.88,5359.93,5257.34,5314.53,13731844223,93847052256
04/22/19,5312.49,5422.69,5280.28,5399.37,14601631648,95354207776
04/23/19,5399.37,5633.8,5389.41,5572.36,15867308108,98417387004
04/24/19,5571.51,5642.04,5418.26,5464.87,17048033399,96530038144
04/25/19,5466.52,5542.24,5181.34,5210.52,15330283408,92046492864
04/26/19,5210.3,5383.63,5177.37,5279.35,16812108040,93272287960
04/27/19,5279.47,5310.75,5233.64,5268.29,13111274675,93086156556
04/28/19,5271.75,5326.23,5255.68,5285.14,12819992056,93391244395
04/29/19,5284.86,5311.27,5216.49,5247.35,13735490672,92737510865
04/30/19,5247.73,5363.26,5224.19,5350.73,13878964574,94573826827
05/01/19,5350.91,5418,5347.65,5402.7,13679528236,95501110091
05/02/19,5402.42,5522.26,5394.22,5505.28,14644460907,97330112147
05/03/19,5505.55,5865.88,5490.2,5768.29,18720780006,101986240859
05/04/19,5769.2,5886.89,5645.47,5831.17,17567780766,103112021259
05/05/19,5831.07,5833.86,5708.04,5795.71,14808830723,102494420158
05/06/19,5791.69,5802.96,5653.69,5746.81,15737171804,101640471056
05/07/19,5745.6,5988.18,5741.4,5829.5,18026409033,103112368557
05/08/19,5849.48,5989.98,5794.72,5982.46,15320605300,105829143585
05/09/19,5982.32,6183.04,5982.32,6174.53,16784645411,109238600750
05/10/19,6175.82,6434.62,6161.52,6378.85,19419875368,112863284035
05/11/19,6379.67,7333,6375.7,7204.77,28867562329,127488435181
05/12/19,7203.51,7503.87,6815.77,6972.37,27773333680,123389710222
05/13/19,6971.18,8047.41,6898.28,7814.92,28677672181,138316573807
05/14/19,7807.88,8268.71,7696.39,7994.42,32031452227,141508656735
05/15/19,7989.37,8216.42,7899.11,8205.17,28344112920,145254332460
05/16/19,8194.5,8320.82,7729.61,7884.91,33167197581,139599559278
05/17/19,7886.93,7929.15,7038.12,7343.9,30066644905,130034777633
05/18/19,7341.66,7447.27,7251.5,7271.21,21354286562,128761727083
05/19/19,7267.96,8261.94,7267.96,8197.69,25902422040,145185076705
05/20/19,8196.92,8200.97,7678.78,7978.31,23843404340,141315695728
05/21/19,7977.97,8062.17,7843.34,7963.33,25127245056,141065573610
05/22/19,7956.29,7997.61,7615.99,7680.07,24719473175,136063898960
05/23/19,7677.27,7943.79,7533.2,7881.85,24457107820,139654107035
05/24/19,7881.7,8140.72,7824.45,7987.37,25919126991,141539115575
05/25/19,7991.89,8117.93,7965.98,8052.54,22256813107,142708188838
05/26/19,8055.21,8687.52,7924.67,8673.22,26677970091,153725486067
05/27/19,8674.07,8907.17,8668.7,8805.78,27949839564,156093754762
05/28/19,8802.76,8807.02,8634.72,8719.96,24226919267,154590202287
05/29/19,8718.59,8755.85,8482.73,8659.49,23473479966,153537047655
05/30/19,8661.76,9008.31,8221.27,8319.47,29246528551,147525141134
05/31/19,8320.29,8586.66,8172.55,8574.5,25365190957,152059886414
06/01/19,8573.84,8625.6,8481.58,8564.02,22488303544,151890214310
06/02/19,8565.47,8809.3,8561.24,8742.96,20266216022,155077231351
06/03/19,8741.75,8743.5,8204.19,8208.99,22004511436,145619047341
06/04/19,8210.99,8210.99,7564.49,7707.77,24609731549,136742790469
06/05/19,7704.34,7901.85,7668.67,7824.23,21760923463,138824651666
06/06/19,7819.63,7937.34,7571.47,7822.02,19474611077,138800725479
06/07/19,7826.9,8126.15,7788.37,8043.95,19141423231,142754693588
06/08/19,8036.77,8076.89,7837.61,7954.13,16522722810,141172841635
06/09/19,7949.67,7975.97,7583.22,7688.08,16610726547,136465098533
06/10/19,7692.28,8031.91,7586.73,8000.33,18689275117,142023351079
06/11/19,8004.24,8026.39,7772.8,7927.71,17107279932,140748537530
06/12/19,7925.43,8196.65,7862.36,8145.86,19034432883,144634684711
06/13/19,8145.55,8311.57,8087.06,8230.92,18669407147,146160317148
06/14/19,8230.9,8710.64,8183.39,8693.83,19831162906,154398880249
06/15/19,8689.75,8859.13,8618.4,8838.38,18371033226,156982138835
06/16/19,8841.44,9335.87,8814.56,8994.49,23348550311,159769423370
06/17/19,8988.92,9416.41,8988.92,9320.35,15562951919,165573372261
06/18/19,9335.47,9348.37,9004.9,9081.76,15848210536,161353637186
06/19/19,9078.73,9299.62,9070.4,9273.52,15546809946,164780855869
06/20/19,9273.06,9594.42,9232.48,9527.16,17846823784,169304784791
06/21/19,9525.07,10144.56,9525.07,10144.56,20624008643,180293241528
06/22/19,10175.92,11157.35,10107.04,10701.69,29995204861,190214124824
06/23/19,10696.69,11246.14,10556.1,10855.37,20998326502,192970090355
06/24/19,10853.74,11065.9,10610.43,11011.1,19271652365,195762668679
06/25/19,11007.2,11790.92,11007.2,11790.92,24879684533,209647943360
06/26/19,11778.58,13796.49,11755.6,13016.23,45105733173,231462117209
06/27/19,13017.12,13311.14,10491.85,11182.81,39977475223,198878940964
06/28/19,11162.17,12445.18,10914.49,12407.33,35087757766,220681459666
06/29/19,12400.76,12400.91,11508.38,11959.37,29923961128,212739713110
06/30/19,11931.99,12178.38,10799.01,10817.16,27256473494,192442065810
07/01/19,10796.93,11206.44,10089.31,10583.13,29378589324,188297637574
07/02/19,10588.68,10912.19,9737.88,10801.68,31015895223,192206536806
07/03/19,10818.16,11968.08,10818.16,11961.27,30796494294,212867079175
07/04/19,11972.72,12006.08,11166.57,11215.44,25920294033,199617404432
07/05/19,11203.1,11395.66,10874.96,10978.46,23838480210,195424678267
07/06/19,10982.54,11620.97,10982.54,11208.55,21092024306,199546110914
07/07/19,11217.62,11541.62,11148.8,11450.85,19369044277,203881891346
07/08/19,11446.6,12345.83,11393.37,12285.96,23482551458,218778355444
07/09/19,12284.33,12779.13,12233.26,12573.81,28167921523,223928128583
07/10/19,12571.54,13129.53,11710.98,12156.51,33627574244,216515999522
07/11/19,12139.71,12144.62,11158.92,11358.66,28595327690,202324174692
07/12/19,11354.3,11905.49,11179.14,11815.99,23534692797,210494417832
07/13/19,11813.13,11841.96,10908.48,11392.38,21042616384,202968191001
07/14/19,11381.02,11451.2,10234.58,10256.06,22486000001,182741933552
07/15/19,10257.84,11052.77,9992.01,10895.09,25384047207,194147627475
07/16/19,10896.65,10996.63,9448.11,9477.64,24151199070,168908640950
07/17/19,9471.21,9963.13,9163.13,9693.8,24569921549,172777250515
07/18/19,9698.5,10736.84,9376.8,10666.48,25187024648,190129918121
07/19/19,10653.96,10716.98,10229.63,10530.73,20727426310,187725578628
07/20/19,10525.82,11048.66,10451.28,10767.14,20206615155,191963691255
07/21/19,10777.53,10841.89,10389.6,10599.11,17130580467,188987475962
07/22/19,10596.95,10651.79,10154.92,10343.11,16334414913,184443440748
07/23/19,10346.75,10346.75,9883.6,9900.77,17851916995,176572890702
07/24/19,9887.73,9908.8,9614.31,9811.93,17398734322,175005760794
07/25/19,9809.1,10154.25,9773.96,9911.84,15821952090,176806451137
07/26/19,9913.13,9916.52,9717.98,9870.3,14495714483,176085968354
07/27/19,9871.16,10167.32,9411.52,9477.68,16817809536,169099540423
07/28/19,9491.63,9575.55,9252.3,9552.86,13738687093,170461958074
07/29/19,9548.18,9681.65,9472.95,9519.15,13791445323,169880343827
07/30/19,9522.33,9701.76,9437.34,9607.42,13829811132,171472452506
07/31/19,9604.05,10085.63,9598.1,10085.63,16631520648,180028959603
08/01/19,10077.44,10446.92,9922.02,10399.67,17165337858,185653203391
08/02/19,10402.04,10657.95,10371.01,10518.17,17489094082,187791090996
08/03/19,10519.28,10946.78,10503.5,10821.73,15352685061,193233960601
08/04/19,10821.63,11009.21,10620.28,10970.18,16530894787,195907875403
08/05/19,10960.74,11895.09,10960.74,11805.65,23875988832,210848822060
08/06/19,11811.55,12273.82,11290.73,11478.17,23635107660,205023347814
08/07/19,11476.19,12036.99,11433.7,11941.97,22194988641,213330426789
08/08/19,11954.04,11979.42,11556.17,11966.41,19481591730,213788089212
08/09/19,11953.47,11970.46,11709.75,11862.94,18339989960,211961319133
08/10/19,11861.56,11915.66,11323.9,11354.02,18125355447,202890020455
08/11/19,11349.74,11523.58,11248.29,11523.58,15774371518,205941632235
08/12/19,11528.19,11528.19,11320.95,11382.62,13647198229,203441494985
08/13/19,11385.05,11420.05,10830.33,10895.83,16681503537,194762696644
08/14/19,10889.49,10889.56,10028.14,10051.7,19990838300,179692803424
08/15/19,10038.42,10437.41,9675.32,10311.55,22899115082,184357666577
08/16/19,10319.42,10524.35,9855.48,10374.34,20228207096,185500055339
08/17/19,10358.72,10452.62,10086.7,10231.74,13778035685,182966857173
08/18/19,10233.01,10487.07,10119.09,10345.81,12999813869,185022920955
08/19/19,10350.28,10916.05,10313.2,10916.05,16038264603,195243306008
08/20/19,10916.35,10947.04,10618.96,10763.23,15053082175,192530283565
08/21/19,10764.57,10798.73,9962.72,10138.05,19473084768,181364502142
08/22/19,10142.52,10233,9831.46,10131.06,17097508856,181257125783
08/23/19,10136.31,10442.44,10078.19,10407.97,15627023886,186231409722
08/24/19,10407.64,10418.02,9982.3,10159.96,15451030650,181813631752
08/25/19,10160.74,10304.62,10008.79,10138.52,14153856610,181450186164
08/26/19,10126.3,10512.33,10126.3,10370.82,18438654080,185625235889
08/27/19,10372.83,10381.33,10087.3,10185.5,14762609503,182325540955
08/28/19,10203.43,10279.37,9716.66,9754.42,17603790323,174627460400
08/29/19,9756.79,9756.79,9421.63,9510.2,17045878501,170274910132
08/30/19,9514.84,9656.12,9428.3,9598.17,13595263986,171869216524
08/31/19,9597.54,9673.22,9531.8,9630.66,11454806419,172470743516
09/01/19,9630.59,9796.76,9582.94,9757.97,11445355859,174768292883
09/02/19,9757.47,10396.59,9730.65,10346.76,17248102294,185333114163
09/03/19,10345.73,10736.1,10308.55,10623.54,19384917989,190312487956
09/04/19,10621.18,10762.64,10434.71,10594.49,16742664769,189810010608
09/05/19,10588.18,10627.27,10516.42,10575.53,14551239508,189492405383
09/06/19,10578.2,10898.76,10292.3,10353.3,19536574783,185530405363
09/07/19,10353.93,10558.67,10348.92,10517.25,15307366476,188488525926
09/08/19,10518.11,10595.64,10409.09,10441.28,13670567493,187150078007
09/09/19,10443.23,10450.31,10144.93,10334.97,17595943368,185263578990
09/10/19,10336.41,10394.35,10020.57,10115.98,14906809639,181360731383
09/11/19,10123.03,10215.95,9980.78,10178.37,15428063426,182502788242
09/12/19,10176.82,10442.25,10099.24,10410.13,15323563925,186678943059
09/13/19,10415.36,10441.49,10226.6,10360.55,14109864675,185809163035
09/14/19,10345.4,10422.13,10291.69,10358.05,13468713124,185784300332
09/15/19,10356.47,10387.03,10313.09,10347.71,12043433567,185618174384
09/16/19,10347.22,10386.87,10189.74,10276.79,15160167779,184366827555
09/17/19,10281.51,10296.77,10199.74,10241.27,15304603363,183748515828
09/18/19,10247.8,10275.93,10191.47,10198.25,16169268880,182998899156
09/19/19,10200.5,10295.67,9851.69,10266.41,19937691247,184240949577
09/20/19,10266.32,10285.87,10132.19,10181.64,14734189639,182738947696
09/21/19,10183.65,10188.1,10000.71,10019.72,13425266806,179853287294
09/22/19,10024.12,10074.44,9922.53,10070.39,13199651698,180784051699
09/23/19,10067.96,10074.24,9727.14,9729.32,15144925408,174674558023
09/24/19,9729.32,9804.32,8370.8,8620.57,25002886689,154785821876
09/25/19,8603.43,8744.83,8325.4,8486.99,21744728353,152404005091
09/26/19,8487.67,8515.69,7895.63,8118.97,19258205289,145812492488
09/27/19,8113.1,8271.52,7965.92,8251.85,16408941156,148212635834
09/28/19,8251.27,8285.62,8125.43,8245.92,14141152736,148122503616
09/29/19,8246.04,8261.71,7990.5,8104.19,13034629109,145590374681
09/30/19,8104.23,8314.23,7830.76,8293.87,17115474183,149011567415
10/01/19,8299.72,8497.69,8232.68,8343.28,15305343413,149913972768
10/02/19,8344.21,8393.04,8227.7,8393.04,13125712443,150823797662
10/03/19,8390.77,8414.23,8146.44,8259.99,13668823409,148448162840
10/04/19,8259.49,8260.06,8151.24,8205.94,13139456229,147491804056
10/05/19,8210.15,8215.53,8071.12,8151.5,12200497197,146529229668
10/06/19,8149.88,8161.41,7958.85,7988.16,13160830305,143607672862
10/07/19,7989.12,8308.45,7905.77,8245.62,18009742607,148252589805
10/08/19,8246.85,8332.72,8185.76,8228.78,15592264032,147966069982
10/09/19,8229.84,8627.71,8169.3,8595.74,19384942333,154579656110
10/10/19,8585.28,8625.27,8471.93,8586.47,17618660671,154430515160
10/11/19,8585.26,8721.78,8316.18,8321.76,19604381101,149685618275
10/12/19,8315.66,8415.24,8313.34,8336.56,14532641605,149965767624
10/13/19,8336.9,8470.99,8276.61,8321.01,13808286059,149700817939
10/14/19,8320.83,8390.21,8284.13,8374.69,15151387859,150680499056
10/15/19,8373.46,8410.71,8182.71,8205.37,15220412632,147650082215
10/16/19,8204.67,8216.81,7985.09,8047.53,16071646996,144823993562
10/17/19,8047.81,8134.83,8000.94,8103.91,14313052244,145853994298
10/18/19,8100.93,8138.41,7902.16,7973.21,15651592610,143517630376
10/19/19,7973.8,8082.63,7944.78,7988.56,13797825640,143808163807
10/20/19,7997.81,8281.82,7949.44,8222.08,15504249442,148026597064
10/21/19,8225.12,8296.69,8196.42,8243.72,15868748866,148432733155
10/22/19,8243.4,8296.65,8074.46,8078.2,16803377857,145469660005
10/23/19,8076.23,8093,7469.32,7514.67,21942878958,135337364282
10/24/19,7509.73,7532.87,7446.99,7493.49,16268708849,134968410276
10/25/19,7490.7,8691.54,7479.98,8660.7,28705065488,156006603607
10/26/19,8667.58,10021.74,8662.62,9244.97,44496255609,166547360782
10/27/19,9241.71,9749.53,9112.54,9551.71,32593129501,172087039875
10/28/19,9565.1,9805.12,9256.15,9256.15,30948255332,166777392742
10/29/19,9248.44,9516.18,9232.65,9427.69,28426779937,169883866262
10/30/19,9422.46,9426.87,9085.37,9205.73,27706531577,165899500650
10/31/19,9202.46,9383.16,9028.72,9199.58,26583653947,165804227835
11/01/19,9193.99,9275.66,9132.05,9261.1,24324691031,166928044164
11/02/19,9259.78,9377.49,9249.59,9324.72,21242676385,168090392935
11/03/19,9324.79,9379.81,9141.25,9235.35,21132220847,166495319475
11/04/19,9235.61,9505.05,9191.49,9412.61,26170255634,169706332936
11/05/19,9413,9457.42,9256.93,9342.53,26198609048,168459778835
11/06/19,9340.86,9423.24,9305.91,9360.88,23133895765,168806151583
11/07/19,9352.39,9368.48,9202.35,9267.56,22700383839,167138722904
11/08/19,9265.37,9272.76,8775.53,8804.88,24333037836,158808570729
11/09/19,8809.47,8891.82,8793.16,8813.58,17578630606,158981489715
11/10/19,8812.49,9103.83,8806.16,9055.53,20587919881,163364406732
11/11/19,9056.92,9081.28,8700.61,8757.79,20265510765,158009772437
11/12/19,8759.75,8853.77,8685.43,8815.66,20309769107,159068712900
11/13/19,8812.03,8836.84,8761.65,8808.26,17545755405,158949942842
